Time (s),Load (lbf),Machine Extension (in),Extension (in)
57.51,0.052393,0.95721,0.95721
57.51,0.052397,0.95723,0.95723
57.51,0.052402,0.95725,0.95725
57.51,0.052406,0.95726,0.95726
57.52,0.052411,0.95728,0.95728
57.52,0.052416,0.95730,0.95730
57.52,0.052420,0.95731,0.95731
57.52,0.052425,0.95733,0.95733
57.52,0.052429,0.95735,0.95735
57.52,0.052434,0.95736,0.95736
57.52,0.052438,0.95738,0.95738
57.52,0.052443,0.95740,0.95740
57.52,0.052447,0.95741,0.95741
57.52,0.052452,0.95743,0.95743
57.53,0.052456,0.95745,0.95745
57.53,0.052461,0.95746,0.95746
57.53,0.052465,0.95748,0.95748
57.53,0.052470,0.95750,0.95750
57.53,0.052474,0.95751,0.95751
57.53,0.052479,0.95753,0.95753
57.53,0.052483,0.95755,0.95755
57.53,0.052488,0.95756,0.95756
57.53,0.052492,0.95758,0.95758
57.53,0.052497,0.95760,0.95760
57.54,0.052501,0.95761,0.95761
57.54,0.052506,0.95763,0.95763
57.54,0.052511,0.95765,0.95765
57.54,0.052515,0.95766,0.95766
57.54,0.052520,0.95768,0.95768
57.54,0.052524,0.95769,0.95769
57.54,0.052529,0.95771,0.95771
57.54,0.052533,0.95773,0.95773
57.54,0.052538,0.95774,0.95774
57.54,0.052542,0.95776,0.95776
57.55,0.052547,0.95778,0.95778
57.55,0.052551,0.95779,0.95779
57.55,0.052556,0.95781,0.95781
57.55,0.052560,0.95783,0.95783
57.55,0.052565,0.95784,0.95784
57.55,0.052569,0.95786,0.95786
57.55,0.052574,0.95788,0.95788
57.55,0.052578,0.95789,0.95789
57.55,0.052583,0.95791,0.95791
57.55,0.052587,0.95793,0.95793
57.56,0.052592,0.95794,0.95794
57.56,0.052596,0.95796,0.95796
57.56,0.052601,0.95798,0.95798
57.56,0.052605,0.95799,0.95799
57.56,0.052610,0.95801,0.95801
57.56,0.052615,0.95803,0.95803
57.56,0.052619,0.95804,0.95804
57.56,0.052624,0.95806,0.95806
57.56,0.052628,0.95808,0.95808
57.56,0.052633,0.95809,0.95809
57.57,0.052637,0.95811,0.95811
57.57,0.052642,0.95813,0.95813
57.57,0.052646,0.95814,0.95814
57.57,0.052651,0.95816,0.95816
57.57,0.052655,0.95818,0.95818
57.57,0.052660,0.95819,0.95819
57.57,0.052664,0.95821,0.95821
57.57,0.052669,0.95823,0.95823
57.57,0.052673,0.95824,0.95824
57.57,0.052678,0.95826,0.95826
57.57,0.052682,0.95828,0.95828
57.58,0.052687,0.95829,0.95829
57.58,0.052691,0.95831,0.95831
57.58,0.052696,0.95833,0.95833
57.58,0.052700,0.95834,0.95834
57.58,0.052705,0.95836,0.95836
57.58,0.052710,0.95838,0.95838
57.58,0.052714,0.95839,0.95839
57.58,0.052719,0.95841,0.95841
57.58,0.052723,0.95842,0.95842
57.58,0.052728,0.95844,0.95844
57.59,0.052732,0.95846,0.95846
57.59,0.052737,0.95847,0.95847
57.59,0.052741,0.95849,0.95849
57.59,0.052746,0.95851,0.95851
57.59,0.052750,0.95852,0.95852
57.59,0.052755,0.95854,0.95854
57.59,0.052759,0.95856,0.95856
57.59,0.052764,0.95857,0.95857
57.59,0.052768,0.95859,0.95859
57.59,0.052773,0.95861,0.95861
57.60,0.052777,0.95862,0.95862
57.60,0.052782,0.95864,0.95864
57.60,0.052786,0.95866,0.95866
57.60,0.052791,0.95867,0.95867
57.60,0.052795,0.95869,0.95869
57.60,0.052800,0.95871,0.95871
57.60,0.052804,0.95872,0.95872
57.60,0.052809,0.95874,0.95874
57.60,0.052814,0.95876,0.95876
57.60,0.052818,0.95877,0.95877
57.61,0.052823,0.95879,0.95879
57.61,0.052827,0.95881,0.95881
57.61,0.052832,0.95882,0.95882
57.61,0.052836,0.95884,0.95884
57.61,0.052841,0.95886,0.95886
57.61,0.052845,0.95887,0.95887
57.61,0.052850,0.95889,0.95889
57.61,0.052854,0.95891,0.95891
57.61,0.052859,0.95892,0.95892
57.61,0.052863,0.95894,0.95894
57.62,0.052868,0.95896,0.95896
57.62,0.052872,0.95897,0.95897
57.62,0.052877,0.95899,0.95899
57.62,0.052881,0.95901,0.95901
57.62,0.052886,0.95902,0.95902
57.62,0.052890,0.95904,0.95904
57.62,0.052895,0.95906,0.95906
57.62,0.052899,0.95907,0.95907
57.62,0.052904,0.95909,0.95909
57.62,0.052909,0.95910,0.95910
57.63,0.052913,0.95912,0.95912
57.63,0.052918,0.95914,0.95914
57.63,0.052922,0.95915,0.95915
57.63,0.052927,0.95917,0.95917
57.63,0.052931,0.95919,0.95919
57.63,0.052936,0.95920,0.95920
57.63,0.052940,0.95922,0.95922
57.63,0.052945,0.95924,0.95924
57.63,0.052949,0.95925,0.95925
57.63,0.052954,0.95927,0.95927
57.64,0.052958,0.95929,0.95929
57.64,0.052963,0.95930,0.95930
57.64,0.052967,0.95932,0.95932
57.64,0.052972,0.95934,0.95934
57.64,0.052976,0.95935,0.95935
57.64,0.052981,0.95937,0.95937
57.64,0.052985,0.95939,0.95939
57.64,0.052990,0.95940,0.95940
57.64,0.052994,0.95942,0.95942
57.64,0.052999,0.95944,0.95944
57.65,0.053003,0.95945,0.95945
57.65,0.053008,0.95947,0.95947
57.65,0.053013,0.95949,0.95949
57.65,0.053017,0.95950,0.95950
57.65,0.053022,0.95952,0.95952
57.65,0.053026,0.95954,0.95954
57.65,0.053031,0.95955,0.95955
57.65,0.053035,0.95957,0.95957
57.65,0.053040,0.95959,0.95959
57.65,0.053044,0.95960,0.95960
57.66,0.053049,0.95962,0.95962
57.66,0.053053,0.95964,0.95964
57.66,0.053058,0.95965,0.95965
57.66,0.053062,0.95967,0.95967
57.66,0.053067,0.95969,0.95969
57.66,0.053071,0.95970,0.95970
57.66,0.053076,0.95972,0.95972
57.66,0.053080,0.95974,0.95974
57.66,0.053085,0.95975,0.95975
57.66,0.053089,0.95977,0.95977
57.67,0.053094,0.95978,0.95978
57.67,0.053098,0.95980,0.95980
57.67,0.053103,0.95982,0.95982
57.67,0.053108,0.95983,0.95983
57.67,0.053112,0.95985,0.95985
57.67,0.053117,0.95987,0.95987
57.67,0.053121,0.95988,0.95988
57.67,0.053126,0.95990,0.95990
57.67,0.053130,0.95992,0.95992
57.67,0.053135,0.95993,0.95993
57.68,0.053139,0.95995,0.95995
57.68,0.053144,0.95997,0.95997
57.68,0.053148,0.95998,0.95998
57.68,0.053153,0.96000,0.96000
57.68,0.053157,0.96002,0.96002
57.68,0.053162,0.96003,0.96003
57.68,0.053166,0.96005,0.96005
57.68,0.053171,0.96007,0.96007
57.68,0.053175,0.96008,0.96008
57.68,0.053180,0.96010,0.96010
57.69,0.053184,0.96012,0.96012
57.69,0.053189,0.96013,0.96013
57.69,0.053193,0.96015,0.96015
57.69,0.053198,0.96017,0.96017
57.69,0.053203,0.96018,0.96018
57.69,0.053207,0.96020,0.96020
57.69,0.053212,0.96022,0.96022
57.69,0.053216,0.96023,0.96023
57.69,0.053221,0.96025,0.96025
57.69,0.053225,0.96027,0.96027
57.70,0.053230,0.96028,0.96028
57.70,0.053234,0.96030,0.96030
57.70,0.053239,0.96032,0.96032
57.70,0.053243,0.96033,0.96033
57.70,0.053248,0.96035,0.96035
57.70,0.053252,0.96037,0.96037
57.70,0.053257,0.96038,0.96038
57.70,0.053261,0.96040,0.96040
57.70,0.053266,0.96042,0.96042
57.70,0.053270,0.96043,0.96043
57.71,0.053275,0.96045,0.96045
57.71,0.053279,0.96046,0.96046
57.71,0.053284,0.96048,0.96048
57.71,0.053288,0.96050,0.96050
57.71,0.053293,0.96051,0.96051
57.71,0.053297,0.96053,0.96053
57.71,0.053302,0.96055,0.96055
57.71,0.053307,0.96056,0.96056
57.71,0.053311,0.96058,0.96058
57.71,0.053316,0.96060,0.96060
57.72,0.053320,0.96061,0.96061
57.72,0.053325,0.96063,0.96063
57.72,0.053329,0.96065,0.96065
57.72,0.053334,0.96066,0.96066
57.72,0.053338,0.96068,0.96068
57.72,0.053343,0.96070,0.96070
57.72,0.053347,0.96071,0.96071
57.72,0.053352,0.96073,0.96073
57.72,0.053356,0.96075,0.96075
57.72,0.053361,0.96076,0.96076
57.73,0.053365,0.96078,0.96078
57.73,0.053370,0.96080,0.96080
57.73,0.053374,0.96081,0.96081
57.73,0.053379,0.96083,0.96083
57.73,0.053383,0.96085,0.96085
57.73,0.053388,0.96086,0.96086
57.73,0.053392,0.96088,0.96088
57.73,0.053397,0.96090,0.96090
57.73,0.053402,0.96091,0.96091
57.73,0.053406,0.96093,0.96093
57.74,0.053411,0.96095,0.96095
57.74,0.053415,0.96096,0.96096
57.74,0.053420,0.96098,0.96098
57.74,0.053424,0.96100,0.96100
57.74,0.053429,0.96101,0.96101
57.74,0.053433,0.96103,0.96103
57.74,0.053438,0.96105,0.96105
57.74,0.053442,0.96106,0.96106
57.74,0.053447,0.96108,0.96108
57.74,0.053451,0.96110,0.96110
57.75,0.053456,0.96111,0.96111
57.75,0.053460,0.96113,0.96113
57.75,0.053465,0.96115,0.96115
57.75,0.053469,0.96116,0.96116
57.75,0.053474,0.96118,0.96118
57.75,0.053478,0.96119,0.96119
57.75,0.053483,0.96121,0.96121
57.75,0.053487,0.96123,0.96123
57.75,0.053492,0.96124,0.96124
57.75,0.053496,0.96126,0.96126
57.76,0.053501,0.96128,0.96128
57.76,0.053506,0.96129,0.96129
57.76,0.053510,0.96131,0.96131
57.76,0.053515,0.96133,0.96133
57.76,0.053519,0.96134,0.96134
57.76,0.053524,0.96136,0.96136
57.76,0.053528,0.96138,0.96138
57.76,0.053533,0.96139,0.96139
57.76,0.053537,0.96141,0.96141
57.76,0.053542,0.96143,0.96143
57.76,0.053546,0.96144,0.96144
57.77,0.053551,0.96146,0.96146
57.77,0.053555,0.96148,0.96148
57.77,0.053560,0.96149,0.96149
57.77,0.053564,0.96151,0.96151
57.77,0.053569,0.96153,0.96153
57.77,0.053573,0.96154,0.96154
57.77,0.053578,0.96156,0.96156
57.77,0.053582,0.96158,0.96158
57.77,0.053587,0.96159,0.96159
57.77,0.053591,0.96161,0.96161
57.78,0.053596,0.96163,0.96163
57.78,0.053601,0.96164,0.96164
57.78,0.053605,0.96166,0.96166
57.78,0.053610,0.96168,0.96168
57.78,0.053614,0.96169,0.96169
57.78,0.053619,0.96171,0.96171
57.78,0.053623,0.96173,0.96173
57.78,0.053628,0.96174,0.96174
57.78,0.053632,0.96176,0.96176
57.78,0.053637,0.96178,0.96178
57.79,0.053641,0.96179,0.96179
57.79,0.053646,0.96181,0.96181
57.79,0.053650,0.96183,0.96183
57.79,0.053655,0.96184,0.96184
57.79,0.053659,0.96186,0.96186
57.79,0.053664,0.96188,0.96188
57.79,0.053668,0.96189,0.96189
57.79,0.053673,0.96191,0.96191
57.79,0.053677,0.96192,0.96192
57.79,0.053682,0.96194,0.96194
57.80,0.053686,0.96196,0.96196
57.80,0.053691,0.96197,0.96197
57.80,0.053695,0.96199,0.96199
57.80,0.053700,0.96201,0.96201
57.80,0.053705,0.96202,0.96202
57.80,0.053709,0.96204,0.96204
57.80,0.053714,0.96206,0.96206
57.80,0.053718,0.96207,0.96207
57.80,0.053723,0.96209,0.96209
57.80,0.053727,0.96211,0.96211
57.81,0.053732,0.96212,0.96212
57.81,0.053736,0.96214,0.96214
57.81,0.053741,0.96216,0.96216
57.81,0.053745,0.96217,0.96217
57.81,0.053750,0.96219,0.96219
57.81,0.053754,0.96221,0.96221
57.81,0.053759,0.96222,0.96222
57.81,0.053763,0.96224,0.96224
57.81,0.053768,0.96226,0.96226
57.81,0.053772,0.96227,0.96227
57.82,0.053777,0.96229,0.96229
57.82,0.053781,0.96231,0.96231
57.82,0.053786,0.96232,0.96232
57.82,0.053790,0.96234,0.96234
57.82,0.053795,0.96236,0.96236
57.82,0.053800,0.96237,0.96237
57.82,0.053804,0.96239,0.96239
57.82,0.053809,0.96241,0.96241
57.82,0.053813,0.96242,0.96242
57.82,0.053818,0.96244,0.96244
57.83,0.053822,0.96246,0.96246
57.83,0.053827,0.96247,0.96247
57.83,0.053831,0.96249,0.96249
57.83,0.053836,0.96251,0.96251
57.83,0.053840,0.96252,0.96252
57.83,0.053845,0.96254,0.96254
57.83,0.053849,0.96256,0.96256
57.83,0.053854,0.96257,0.96257
57.83,0.053858,0.96259,0.96259
57.83,0.053863,0.96261,0.96261
57.84,0.053867,0.96262,0.96262
57.84,0.053872,0.96264,0.96264
57.84,0.053876,0.96265,0.96265
57.84,0.053881,0.96267,0.96267
57.84,0.053885,0.96269,0.96269
57.84,0.053890,0.96270,0.96270
57.84,0.053895,0.96272,0.96272
57.84,0.053899,0.96274,0.96274
57.84,0.053904,0.96275,0.96275
57.84,0.053908,0.96277,0.96277
57.85,0.053913,0.96279,0.96279
57.85,0.053917,0.96280,0.96280
57.85,0.053922,0.96282,0.96282
57.85,0.053926,0.96284,0.96284
57.85,0.053931,0.96285,0.96285
57.85,0.053935,0.96287,0.96287
57.85,0.053940,0.96289,0.96289
57.85,0.053944,0.96290,0.96290
57.85,0.053949,0.96292,0.96292
57.85,0.053953,0.96294,0.96294
57.86,0.053958,0.96295,0.96295
57.86,0.053962,0.96297,0.96297
57.86,0.053967,0.96299,0.96299
57.86,0.053971,0.96300,0.96300
57.86,0.053976,0.96302,0.96302
57.86,0.053980,0.96304,0.96304
57.86,0.053985,0.96305,0.96305
57.86,0.053989,0.96307,0.96307
57.86,0.053994,0.96309,0.96309
57.86,0.053999,0.96310,0.96310
57.87,0.054003,0.96312,0.96312
57.87,0.054008,0.96314,0.96314
57.87,0.054012,0.96315,0.96315
57.87,0.054017,0.96317,0.96317
57.87,0.054021,0.96319,0.96319
57.87,0.054026,0.96320,0.96320
57.87,0.054030,0.96322,0.96322
57.87,0.054035,0.96324,0.96324
57.87,0.054039,0.96325,0.96325
57.87,0.054044,0.96327,0.96327
57.88,0.054048,0.96329,0.96329
57.88,0.054053,0.96330,0.96330
57.88,0.054057,0.96332,0.96332
57.88,0.054062,0.96334,0.96334
57.88,0.054066,0.96335,0.96335
57.88,0.054071,0.96337,0.96337
57.88,0.054075,0.96338,0.96338
57.88,0.054080,0.96340,0.96340
57.88,0.054084,0.96342,0.96342
57.88,0.054089,0.96343,0.96343
57.89,0.054094,0.96345,0.96345
57.89,0.054098,0.96347,0.96347
57.89,0.054103,0.96348,0.96348
57.89,0.054107,0.96350,0.96350
57.89,0.054112,0.96352,0.96352
57.89,0.054116,0.96353,0.96353
57.89,0.054121,0.96355,0.96355
57.89,0.054125,0.96357,0.96357
57.89,0.054130,0.96358,0.96358
57.89,0.054134,0.96360,0.96360
57.90,0.054139,0.96362,0.96362
57.90,0.054143,0.96363,0.96363
57.90,0.054148,0.96365,0.96365
57.90,0.054152,0.96367,0.96367
57.90,0.054157,0.96368,0.96368
57.90,0.054161,0.96370,0.96370
57.90,0.054166,0.96372,0.96372
57.90,0.054170,0.96373,0.96373
57.90,0.054175,0.96375,0.96375
57.90,0.054179,0.96377,0.96377
57.91,0.054184,0.96378,0.96378
57.91,0.054188,0.96380,0.96380
57.91,0.054193,0.96382,0.96382
57.91,0.054198,0.96383,0.96383
57.91,0.054202,0.96385,0.96385
57.91,0.054207,0.96387,0.96387
57.91,0.054211,0.96388,0.96388
57.91,0.054216,0.96390,0.96390
57.91,0.054220,0.96392,0.96392
57.91,0.054225,0.96393,0.96393
57.92,0.054229,0.96395,0.96395
57.92,0.054234,0.96397,0.96397
57.92,0.054238,0.96398,0.96398
57.92,0.054243,0.96400,0.96400
57.92,0.054247,0.96402,0.96402
57.92,0.054252,0.96403,0.96403
57.92,0.054256,0.96405,0.96405
57.92,0.054261,0.96407,0.96407
57.92,0.054265,0.96408,0.96408
57.92,0.054270,0.96410,0.96410
57.93,0.054274,0.96411,0.96411
57.93,0.054279,0.96413,0.96413
57.93,0.054283,0.96415,0.96415
57.93,0.054288,0.96416,0.96416
57.93,0.054293,0.96418,0.96418
57.93,0.054297,0.96420,0.96420
57.93,0.054302,0.96421,0.96421
57.93,0.054306,0.96423,0.96423
57.93,0.054311,0.96425,0.96425
57.93,0.054315,0.96426,0.96426
57.94,0.054320,0.96428,0.96428
57.94,0.054324,0.96430,0.96430
57.94,0.054329,0.96431,0.96431
57.94,0.054333,0.96433,0.96433
57.94,0.054338,0.96435,0.96435
57.94,0.054342,0.96436,0.96436
57.94,0.054347,0.96438,0.96438
57.94,0.054351,0.96440,0.96440
57.94,0.054356,0.96441,0.96441
57.94,0.054360,0.96443,0.96443
57.95,0.054365,0.96445,0.96445
57.95,0.054369,0.96446,0.96446
57.95,0.054374,0.96448,0.96448
57.95,0.054378,0.96450,0.96450
57.95,0.054383,0.96451,0.96451
57.95,0.054387,0.96453,0.96453
57.95,0.054392,0.96455,0.96455
57.95,0.054397,0.96456,0.96456
57.95,0.054401,0.96458,0.96458
57.95,0.054406,0.96460,0.96460
57.95,0.054410,0.96461,0.96461
57.96,0.054415,0.96463,0.96463
57.96,0.054419,0.96465,0.96465
57.96,0.054424,0.96466,0.96466
57.96,0.054428,0.96468,0.96468
57.96,0.054433,0.96470,0.96470
57.96,0.054437,0.96471,0.96471
57.96,0.054442,0.96473,0.96473
57.96,0.054446,0.96475,0.96475
57.96,0.054451,0.96476,0.96476
57.96,0.054455,0.96478,0.96478
57.97,0.054460,0.96480,0.96480
57.97,0.054464,0.96481,0.96481
57.97,0.054469,0.96483,0.96483
57.97,0.054473,0.96484,0.96484
57.97,0.054478,0.96486,0.96486
57.97,0.054482,0.96488,0.96488
57.97,0.054487,0.96489,0.96489
57.97,0.054492,0.96491,0.96491
57.97,0.054496,0.96493,0.96493
57.97,0.054501,0.96494,0.96494
57.98,0.054505,0.96496,0.96496
57.98,0.054510,0.96498,0.96498
57.98,0.054514,0.96499,0.96499
57.98,0.054519,0.96501,0.96501
57.98,0.054523,0.96503,0.96503
57.98,0.054528,0.96504,0.96504
57.98,0.054532,0.96506,0.96506
57.98,0.054537,0.96508,0.96508
57.98,0.054541,0.96509,0.96509
57.98,0.054546,0.96511,0.96511
57.99,0.054550,0.96513,0.96513
57.99,0.054555,0.96514,0.96514
57.99,0.054559,0.96516,0.96516
57.99,0.054564,0.96518,0.96518
57.99,0.054568,0.96519,0.96519
57.99,0.054573,0.96521,0.96521
57.99,0.054577,0.96523,0.96523
57.99,0.054582,0.96524,0.96524
57.99,0.054586,0.96526,0.96526
57.99,0.054591,0.96528,0.96528
58.00,0.054596,0.96529,0.96529
58.00,0.054600,0.96531,0.96531
58.00,0.054605,0.96533,0.96533
58.00,0.054609,0.96534,0.96534
58.00,0.054614,0.96536,0.96536
58.00,0.054618,0.96538,0.96538
58.00,0.054623,0.96539,0.96539
58.00,0.054627,0.96541,0.96541
58.00,0.054632,0.96543,0.96543
58.00,0.054636,0.96544,0.96544
58.01,0.054641,0.96546,0.96546
58.01,0.054645,0.96548,0.96548
58.01,0.054650,0.96549,0.96549
58.01,0.054654,0.96551,0.96551
58.01,0.054659,0.96553,0.96553
58.01,0.054663,0.96554,0.96554
58.01,0.054668,0.96556,0.96556
58.01,0.054672,0.96557,0.96557
58.01,0.054677,0.96559,0.96559
58.01,0.054681,0.96561,0.96561
58.02,0.054686,0.96562,0.96562
58.02,0.054691,0.96564,0.96564
58.02,0.054695,0.96566,0.96566
58.02,0.054700,0.96567,0.96567
58.02,0.054704,0.96569,0.96569
58.02,0.054709,0.96571,0.96571
58.02,0.054713,0.96572,0.96572
58.02,0.054718,0.96574,0.96574
58.02,0.054722,0.96576,0.96576
58.02,0.054727,0.96577,0.96577
58.03,0.054731,0.96579,0.96579
58.03,0.054736,0.96581,0.96581
58.03,0.054740,0.96582,0.96582
58.03,0.054745,0.96584,0.96584
58.03,0.054749,0.96586,0.96586
58.03,0.054754,0.96587,0.96587
58.03,0.054758,0.96589,0.96589
58.03,0.054763,0.96591,0.96591
58.03,0.054767,0.96592,0.96592
58.03,0.054772,0.96594,0.96594
58.04,0.054776,0.96596,0.96596
58.04,0.054781,0.96597,0.96597
58.04,0.054786,0.96599,0.96599
58.04,0.054790,0.96601,0.96601
58.04,0.054795,0.96602,0.96602
58.04,0.054799,0.96604,0.96604
58.04,0.054804,0.96606,0.96606
58.04,0.054808,0.96607,0.96607
58.04,0.054813,0.96609,0.96609
58.04,0.054817,0.96611,0.96611
58.05,0.054822,0.96612,0.96612
58.05,0.054826,0.96614,0.96614
58.05,0.054831,0.96616,0.96616
58.05,0.054835,0.96617,0.96617
58.05,0.054840,0.96619,0.96619
58.05,0.054844,0.96621,0.96621
58.05,0.054849,0.96622,0.96622
58.05,0.054853,0.96624,0.96624
58.05,0.054858,0.96626,0.96626
58.05,0.054862,0.96627,0.96627
58.06,0.054867,0.96629,0.96629
58.06,0.054871,0.96630,0.96630
58.06,0.054876,0.96632,0.96632
58.06,0.054880,0.96634,0.96634
58.06,0.054885,0.96635,0.96635
58.06,0.054890,0.96637,0.96637
58.06,0.054894,0.96639,0.96639
58.06,0.054899,0.96640,0.96640
58.06,0.054903,0.96642,0.96642
58.06,0.054908,0.96644,0.96644
58.07,0.054912,0.96645,0.96645
58.07,0.054917,0.96647,0.96647
58.07,0.054921,0.96649,0.96649
58.07,0.054926,0.96650,0.96650
58.07,0.054930,0.96652,0.96652
58.07,0.054935,0.96654,0.96654
58.07,0.054939,0.96655,0.96655
58.07,0.054944,0.96657,0.96657
58.07,0.054948,0.96659,0.96659
58.07,0.054953,0.96660,0.96660
58.08,0.054957,0.96662,0.96662
58.08,0.054962,0.96664,0.96664
58.08,0.054966,0.96665,0.96665
58.08,0.054971,0.96667,0.96667
58.08,0.054975,0.96669,0.96669
58.08,0.054980,0.96670,0.96670
58.08,0.054985,0.96672,0.96672
58.08,0.054989,0.96674,0.96674
58.08,0.054994,0.96675,0.96675
58.08,0.054998,0.96677,0.96677
58.09,0.055003,0.96679,0.96679
58.09,0.055007,0.96680,0.96680
58.09,0.055012,0.96682,0.96682
58.09,0.055016,0.96684,0.96684
58.09,0.055021,0.96685,0.96685
58.09,0.055025,0.96687,0.96687
58.09,0.055030,0.96689,0.96689
58.09,0.055034,0.96690,0.96690
58.09,0.055039,0.96692,0.96692
58.09,0.055043,0.96694,0.96694
58.10,0.055048,0.96695,0.96695
58.10,0.055052,0.96697,0.96697
58.10,0.055057,0.96699,0.96699
58.10,0.055061,0.96700,0.96700
58.10,0.055066,0.96702,0.96702
58.10,0.055070,0.96703,0.96703
58.10,0.055075,0.96705,0.96705
58.10,0.055079,0.96707,0.96707
58.10,0.055084,0.96708,0.96708
58.10,0.055089,0.96710,0.96710
58.11,0.055093,0.96712,0.96712
58.11,0.055098,0.96713,0.96713
58.11,0.055102,0.96715,0.96715
58.11,0.055107,0.96717,0.96717
58.11,0.055111,0.96718,0.96718
58.11,0.055116,0.96720,0.96720
58.11,0.055120,0.96722,0.96722
58.11,0.055125,0.96723,0.96723
58.11,0.055129,0.96725,0.96725
58.11,0.055134,0.96727,0.96727
58.12,0.055138,0.96728,0.96728
58.12,0.055143,0.96730,0.96730
58.12,0.055147,0.96732,0.96732
58.12,0.055152,0.96733,0.96733
58.12,0.055156,0.96735,0.96735
58.12,0.055161,0.96737,0.96737
58.12,0.055165,0.96738,0.96738
58.12,0.055170,0.96740,0.96740
58.12,0.055174,0.96742,0.96742
58.12,0.055179,0.96743,0.96743
58.13,0.055184,0.96745,0.96745
58.13,0.055188,0.96747,0.96747
58.13,0.055193,0.96748,0.96748
58.13,0.055197,0.96750,0.96750
58.13,0.055202,0.96752,0.96752
58.13,0.055206,0.96753,0.96753
58.13,0.055211,0.96755,0.96755
58.13,0.055215,0.96757,0.96757
58.13,0.055220,0.96758,0.96758
58.13,0.055224,0.96760,0.96760
58.14,0.055229,0.96762,0.96762
58.14,0.055233,0.96763,0.96763
58.14,0.055238,0.96765,0.96765
58.14,0.055242,0.96767,0.96767
58.14,0.055247,0.96768,0.96768
58.14,0.055251,0.96770,0.96770
58.14,0.055256,0.96772,0.96772
58.14,0.055260,0.96773,0.96773
58.14,0.055265,0.96775,0.96775
58.14,0.055269,0.96776,0.96776
58.14,0.055274,0.96778,0.96778
58.15,0.055278,0.96780,0.96780
58.15,0.055283,0.96781,0.96781
58.15,0.055288,0.96783,0.96783
58.15,0.055292,0.96785,0.96785
58.15,0.055297,0.96786,0.96786
58.15,0.055301,0.96788,0.96788
58.15,0.055306,0.96790,0.96790
58.15,0.055310,0.96791,0.96791
58.15,0.055315,0.96793,0.96793
58.15,0.055319,0.96795,0.96795
58.16,0.055324,0.96796,0.96796
58.16,0.055328,0.96798,0.96798
58.16,0.055333,0.96800,0.96800
58.16,0.055337,0.96801,0.96801
58.16,0.055342,0.96803,0.96803
58.16,0.055346,0.96805,0.96805
58.16,0.055351,0.96806,0.96806
58.16,0.055355,0.96808,0.96808
58.16,0.055360,0.96810,0.96810
58.16,0.055364,0.96811,0.96811
58.17,0.055369,0.96813,0.96813
58.17,0.055373,0.96815,0.96815
58.17,0.055378,0.96816,0.96816
58.17,0.055383,0.96818,0.96818
58.17,0.055387,0.96820,0.96820
58.17,0.055392,0.96821,0.96821
58.17,0.055396,0.96823,0.96823
58.17,0.055401,0.96825,0.96825
58.17,0.055405,0.96826,0.96826
58.17,0.055410,0.96828,0.96828
58.18,0.055414,0.96830,0.96830
58.18,0.055419,0.96831,0.96831
58.18,0.055423,0.96833,0.96833
58.18,0.055428,0.96835,0.96835
58.18,0.055432,0.96836,0.96836
58.18,0.055437,0.96838,0.96838
58.18,0.055441,0.96840,0.96840
58.18,0.055446,0.96841,0.96841
58.18,0.055450,0.96843,0.96843
58.18,0.055455,0.96845,0.96845
58.19,0.055459,0.96846,0.96846
